parameter ch4_a /
*=>gams2prm ch4_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 180
* 08/06/14 17:06:46
ROE.ROIL   3.6973130523910E+03
ROE.COAL   3.0053580557400E+02
ROE.GAS   5.7315106630000E+01
ROE.FD   2.2970804087931E+03
CHN.CROP   6.7107000000000E+02
CHN.FORS   4.5911990000000E+02
CHN.FOOD   1.3239800000000E+01
CHN.EINT   5.0136729280000E+04
CHN.ROIL   8.3655424974175E+03
CHN.COAL   3.1575692500000E+03
CHN.GAS   1.6606100000000E+01
CHN.FD   3.7151278672700E+04
IND.CROP   1.1327800000000E+04
IND.FORS   5.3554770000000E+02
IND.FOOD   1.0933600000000E+01
IND.EINT   7.0951824600000E+03
IND.ROIL   5.1666721061539E+03
IND.COAL   1.9397790000000E+03
IND.GAS   6.0973800000000E+00
IND.FD   3.1496500000000E+04
JPN.CROP   2.9645800000000E+01
JPN.FORS   6.9458727000000E+01
JPN.FOOD   5.6801400000000E+01
JPN.EINT   4.1004112000000E+03
JPN.ROIL   5.6919262167565E+03
JPN.COAL   2.2867405000000E+02
JPN.GAS   1.3268500000000E-01
JPN.FD   1.9863980000000E+02
ASI.CROP   7.0443963670530E+03
ASI.FORS   2.5374365900000E+03
ASI.FOOD   6.6238900000000E+00
ASI.EINT   2.1430615920000E+03
ASI.ROIL   5.3577234742664E+03
ASI.COAL   2.6558939120000E+03
ASI.GAS   1.1498948000000E+01
ASI.FD   3.8473759978000E+03
REA.CROP   1.2226299167000E+04
REA.FORS   2.4518431711600E+04
REA.FOOD   1.0239427000000E+00
REA.EINT   2.3133011282000E+03
REA.ROIL   3.0127979062041E+03
REA.COAL   9.1166522293000E+02
REA.GAS   1.0988365200000E+01
REA.FD   1.7303281124299E+04
ANZ.CROP   9.8292112840600E+02
ANZ.FORS   2.3896261160000E+04
ANZ.FOOD   1.2188160000000E+01
ANZ.EINT   5.9621991950000E+02
ANZ.ROIL   1.0484174643191E+03
ANZ.COAL   1.2000509310000E+02
ANZ.GAS   4.2392530000000E+00
ANZ.FD   6.2406363637400E+02
MES.CROP   4.0877658511000E+02
MES.FORS   1.2236745100000E+01
MES.FOOD   1.9505600000000E+00
MES.EINT   6.5987778100000E+02
MES.ROIL   1.2300704949559E+04
MES.COAL   4.7160115380000E+02
MES.GAS   1.9683798900000E+02
MES.FD   4.4035834000000E+02
AFR.CROP   2.3032989858693E+03
AFR.FORS   5.4395584174800E+05
AFR.FOOD   9.4208106000000E+00
AFR.EINT   3.0830315649000E+03
AFR.ROIL   6.7403776370135E+03
AFR.COAL   1.0879500456558E+04
AFR.GAS   2.3412255830000E+02
AFR.FD   3.9538830673710E+04
KOR.CROP   1.7782500000000E+01
KOR.FOOD   2.6689100000000E+00
KOR.EINT   1.6054841100000E+03
KOR.ROIL   1.3826016136083E+03
KOR.COAL   6.4941050000000E+01
KOR.FD   4.1081400000000E+02
IDZ.CROP   9.2763000000000E+03
IDZ.FORS   1.3188330000000E+04
IDZ.FOOD   3.2762900000000E+01
IDZ.EINT   1.2374445800000E+03
IDZ.ROIL   4.8574630869885E+03
IDZ.COAL   3.4812716000000E+02
IDZ.GAS   1.7175200000000E+01
IDZ.FD   5.0538475800000E+03
/;
parameter nh3_a /
*=>gams2prm nh3_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 981
* 08/06/14 17:06:46
USA.LIVE   1.5720000000000E+03
USA.CROP   1.6484000000000E+03
USA.FORS   3.0123000000000E+00
USA.EINT   5.1010000000000E+01
USA.ROIL   2.5814196000000E+02
USA.COAL   2.9236000000000E+01
USA.FD   5.6910000000000E+00
CAN.LIVE   2.6300000000000E+02
CAN.CROP   3.3682000000000E+02
CAN.FORS   1.0620000000000E+01
CAN.EINT   1.2630000000000E+01
CAN.ROIL   2.1125600000000E+01
CAN.COAL   1.8651000000000E+00
CAN.FD   9.6300000000000E-01
MEX.LIVE   3.5300000000000E+02
MEX.CROP   3.8890000000000E+02
MEX.FORS   7.1929000000000E+00
MEX.EINT   1.9070000000000E+00
MEX.ROIL   1.4610050000000E+01
MEX.COAL   4.4660000000000E+00
MEX.FD   3.1800000000000E-01
BRA.LIVE   1.4160000000000E+03
BRA.CROP   1.0260000000000E+03
BRA.FORS   4.5708800000000E+01
BRA.EINT   2.4600000000000E+01
BRA.ROIL   8.3814400000000E+00
BRA.COAL   1.4663000000000E+02
BRA.FD   8.8000000000000E-01
LAM.LIVE   1.1291286310000E+03
LAM.CROP   1.0081124297800E+03
LAM.FORS   1.4724550000000E+02
LAM.EINT   1.4767097000000E+01
LAM.ROIL   9.1277694754000E+00
LAM.COAL   5.4121526000000E+01
LAM.FD   1.4007221380000E+00
EUR.LIVE   2.6799744000000E+03
EUR.CROP   2.4428550795000E+03
EUR.FORS   4.1010400000000E+00
EUR.EINT   5.8867223400000E+01
EUR.ROIL   6.7328043690000E+01
EUR.COAL   4.4013868400000E+01
EUR.FD   1.1686490748000E+01
RUS.LIVE   4.6410000000000E+02
RUS.CROP   3.6030000000000E+02
RUS.FORS   4.3300000000000E-01
RUS.EINT   1.4490000000000E+01
RUS.ROIL   9.1864200000000E+00
RUS.COAL   8.1400000000000E+00
RUS.FD   2.1600000000000E-01
ROE.LIVE   1.0056002000000E+03
ROE.CROP   9.0298343427000E+02
ROE.FORS   3.1297630000000E+01
ROE.EINT   1.9646190000000E+01
ROE.ROIL   5.2133239000000E+00
ROE.COAL   5.8721212500000E+00
ROE.FD   9.2421180000000E-01
CHN.LIVE   2.9680000000000E+03
CHN.CROP   7.7777200000000E+03
CHN.FORS   6.7530000000000E+00
CHN.EINT   8.6956000000000E+01
CHN.ROIL   1.8053808800000E+01
CHN.COAL   3.6096400000000E+01
CHN.FD   8.9273190000000E+00
IND.LIVE   8.2500000000000E+02
IND.CROP   3.3800000000000E+03
IND.FORS   7.9200000000000E+00
IND.EINT   5.2350000000000E+01
IND.ROIL   2.9646372000000E+00
IND.COAL   3.3300000000000E+01
IND.FD   1.0940000000000E+01
JPN.LIVE   1.4725100000000E+02
JPN.CROP   1.6032800000000E+02
JPN.FORS   1.0187600000000E+00
JPN.EINT   6.7300000000000E+00
JPN.ROIL   1.7327550000000E+01
JPN.COAL   8.5690000000000E+00
JPN.FD   5.2580000000000E-02
ASI.LIVE   2.5917113000000E+02
ASI.CROP   6.8192800519000E+02
ASI.FORS   3.7431700000000E+01
ASI.EINT   8.2680300000000E+00
ASI.ROIL   9.0281690000000E+00
ASI.COAL   1.0481840000000E+02
ASI.FD   1.9250001200000E+00
REA.LIVE   8.0274300000000E+02
REA.CROP   1.3013199300000E+03
REA.FORS   3.6410756000000E+02
REA.EINT   1.0964448000000E+01
REA.ROIL   2.3911798600000E+00
REA.COAL   3.3708656100000E+01
REA.FD   4.6148788480000E+00
ANZ.LIVE   4.5507760600000E+02
ANZ.CROP   3.5115214761000E+02
ANZ.FORS   3.4982410000000E+02
ANZ.EINT   4.0695538000000E+00
